participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an
16,22.0,hard,prediction,Experiment 1 (no preview),18,visible,0.0,a,3.0,b,,2.0,1.0,2.0,2,1.0,7174.799999999988,0.5997202238209433,0.00019984012789768188,1.943513981774639,1.0,,,,
16,22.0,hard,prediction,Experiment 1 (no preview),19,visible,3.0,a,0.0,b,,3.0,0.0,3.0,0,0.0,1498.8800000000049,0.9992507492507492,0.0002497502497502498,2.3947195147531968,0.0,,,,
16,22.0,hard,prediction,Experiment 1 (no preview),20,hidden,3.0,b,,b,,1.0,3.0,1.0,1,1.0,942.359999999986,0.39990234375,0.1602783203125,0.6526612456269988,1.0,0.66650390625,0.0001665353775024414,2.035005639916289,1.0
17,22.0,hard,prediction,Experiment 1 (no preview),1,hidden,2.0,a,,b,,1.0,2.0,1.0,1,1.0,2179.450999928464,0.62451171875,0.00019156932830810547,1.9784138899072756,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0
17,22.0,hard,prediction,Experiment 1 (no preview),2,hidden,0.0,a,,a,,1.0,0.0,0.0,1,0.0,15678.225999928489,0.1251220703125,0.1251220703125,0.0,,0.25,0.25,0.0,
17,22.0,hard,prediction,Experiment 1 (no preview),3,visible,1.0,b,3.0,b,,3.0,0.0,3.0,3,1.0,977.6109999999752,0.39994002399040385,9.996001599360259e-05,1.6083188523277088,1.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),4,visible,2.0,b,1.0,a,,3.0,1.0,1.0,1,1.0,4597.269999904616,0.25,0.25,0.0,0.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),5,visible,1.0,a,0.0,a,,3.0,0.0,3.0,3,1.0,5154.97399992845,0.25,0.25,0.0,1.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),6,hidden,2.0,b,,b,,1.0,3.0,3.0,1,0.0,4613.6999999761465,0.341064453125,0.65869140625,0.5424040983605226,0.0,0.54541015625,0.45458984375,0.15165719559302035,1.0
17,22.0,hard,prediction,Experiment 1 (no preview),7,hidden,2.0,a,,a,,2.0,3.0,2.0,2,1.0,654.0719999523135,0.99951171875,0.0001666545867919922,2.395786123482374,1.0,0.99951171875,0.00011104345321655273,2.396341463747904,1.0
17,22.0,hard,prediction,Experiment 1 (no preview),8,visible,0.0,a,3.0,b,,2.0,1.0,2.0,1,0.0,4796.742000000028,0.599860055977609,9.996001599360259e-05,1.9447111081442723,0.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),9,hidden,1.0,b,,a,,3.0,0.0,0.0,3,0.0,5564.943000000028,0.1365966796875,0.1365966796875,0.0,,0.25,0.25,0.0,
17,22.0,hard,prediction,Experiment 1 (no preview),10,visible,3.0,b,2.0,a,,1.0,2.0,2.0,2,1.0,1138.1479999761796,0.00011106175033318526,0.9996668147490004,2.3964823300095106,1.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),11,hidden,3.0,a,,a,,0.0,3.0,3.0,0,0.0,2296.994999928458,0.00036072731018066406,0.00036072731018066406,0.0,,0.00011104345321655273,0.00011104345321655273,0.0,
17,22.0,hard,prediction,Experiment 1 (no preview),12,hidden,3.0,a,,b,,2.0,3.0,3.0,2,0.0,7027.549999999988,0.00042438507080078125,0.0010499954223632812,0.00621034159042344,0.0,0.00012493133544921875,0.00012493133544921875,0.0,
17,22.0,hard,prediction,Experiment 1 (no preview),13,hidden,1.0,a,,a,,3.0,2.0,3.0,2,0.0,3656.6659999761614,0.1251220703125,0.62451171875,1.1688551467702752,1.0,0.25,0.25,0.0,
17,22.0,hard,prediction,Experiment 1 (no preview),14,visible,2.0,b,1.0,b,,1.0,0.0,1.0,1,1.0,1385.0539999761386,0.5453471464921846,9.087604507451837e-05,1.8637098498615852,1.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),15,visible,0.0,b,3.0,a,,2.0,1.0,2.0,2,1.0,1103.1429999999818,0.9985029940119762,0.0004990019960079841,2.3915558203048297,1.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),16,visible,2.0,a,2.0,b,,0.0,3.0,0.0,3,0.0,2471.515999976138,0.3749375312343829,0.00012493753123438286,1.556764500714693,0.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),17,hidden,1.0,b,,a,,3.0,2.0,2.0,2,1.0,2067.4689999523107,0.1365966796875,0.59033203125,1.0708157685562947,1.0,0.25,0.25,0.0,
17,22.0,hard,prediction,Experiment 1 (no preview),18,visible,0.0,a,3.0,a,,3.0,0.0,0.0,0,1.0,2043.646000000008,0.0004990019960079841,0.0004990019960079841,0.0,1.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),19,visible,3.0,a,0.0,b,,3.0,0.0,3.0,3,1.0,2781.4379999046214,0.9990013315579227,0.00033288948069241014,2.3936636137210456,1.0,,,,
17,22.0,hard,prediction,Experiment 1 (no preview),20,hidden,3.0,b,,b,,1.0,3.0,1.0,1,1.0,2115.606999952288,0.375,0.16015625,0.6020323919857232,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0
18,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,1.0,a,,a,0.0,,,2.0,2,1.0,4547.619999999995,0.4995942629531777,0.0004159370924038066,1.7869322674186912,1.0,0.4998750624687657,0.000499001996007984,1.786573607252865,1.0
18,22.0,hard,explanation,Experiment 1 (no preview),2,visible,3.0,a,2.0,b,1.0,,,2.0,1,0.0,3694.720000000001,0.41636828571057566,9.987015382698836e-05,1.6406518537374823,0.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),3,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,4110.100000000006,0.0004523659276126215,0.12528084529632372,0.8076641808958728,0.0,0.000499001996007984,0.00012493753123438286,0.0037290155812863043,1.0
18,22.0,hard,explanation,Experiment 1 (no preview),4,visible,2.0,b,1.0,b,1.0,,,1.0,2,0.0,1282.8399999999965,0.0001497802756795563,0.3331112799696088,1.4643278244474576,0.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,2.0,b,,b,3.0,,,1.0,1,1.0,2960.420000000013,0.0004908843382848397,0.3331946187888868,1.4611200727643234,1.0,0.00016655562958027982,0.00012493753123438286,0.00041557530265595727,0.0
18,22.0,hard,explanation,Experiment 1 (no preview),6,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,3365.1600000000035,0.00024962545781999487,0.499126746506986,1.7878098424736018,0.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),7,visible,2.0,b,1.0,a,1.0,,,1.0,2,0.0,1082.9400000000023,9.989509641661985e-05,0.4994589437877246,1.7898588496991124,0.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),8,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,1210.9400000000023,0.499002120633857,0.00012487510408686398,1.7888469804115643,1.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,331.85999999998603,0.4996587194591163,0.23436985096938093,0.5841129739244425,1.0,0.00016655562958027982,0.00016655562958027982,0.0,
18,22.0,hard,explanation,Experiment 1 (no preview),10,hidden,2.0,a,,b,1.0,,,2.0,1,0.0,1133.0199999999895,0.49973626174333646,0.00029969861070431724,1.7883273047335175,0.0,0.7495004995004996,0.00019984012789768188,2.1374819359858104,0.0
18,22.0,hard,explanation,Experiment 1 (no preview),11,visible,1.0,b,3.0,a,2.0,,,1.0,1,1.0,2073.420000000013,6.243756243756245e-05,0.1562031484257871,0.9401763115535183,1.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),12,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,1881.200000000012,0.00012475049900199602,0.4995005410978095,1.7896799635586882,0.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),13,visible,0.0,b,3.0,b,3.0,,,2.0,1,0.0,299.5,0.3747501873646788,0.0002493763721308631,1.5551278989115327,0.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,376.320000000007,0.00029969861070431724,0.49973626174333646,1.7883273047335175,0.0,0.00019984012789768188,0.7495004995004996,2.1374819359858104,0.0
18,22.0,hard,explanation,Experiment 1 (no preview),15,visible,3.0,b,2.0,a,2.0,,,2.0,1,0.0,941.8400000000256,0.4994506392887687,0.00010406605491391545,1.7898033291865445,0.0,,,,
18,22.0,hard,explanation,Experiment 1 (no preview),16,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,2546.820000000007,0.00033301035304672945,0.15639050258590848,0.9382069259608917,0.0,0.00016655562958027982,0.0002497502497502498,0.0008302181260505893,0.0
18,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,311.2399999999907,0.49925174211999784,0.00018050910925606755,1.7887081306159394,1.0,0.4997502497502497,0.00012493753123438283,1.790094536663086,1.0
18,22.0,hard,explanation,Experiment 1 (no preview),18,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,359.1599999999744,0.4992414351558412,0.00034339408417782363,1.7870663362883619,1.0,0.998502994011976,0.00019984012789768188,2.3945370242471444,1.0
18,22.0,hard,explanation,Experiment 1 (no preview),19,hidden,3.0,a,,a,3.0,,,1.0,1,1.0,210.52000000001863,0.00034339408417782363,0.4992414351558412,1.787066336288362,1.0,0.00019984012789768188,0.998502994011976,2.3945370242471444,1.0
18,22.0,hard,explanation,Experiment 1 (no preview),20,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,215.67999999999304,0.16655567117758988,0.00012486262863771951,0.979165085877787,1.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),1,visible,2.0,b,1.0,a,,3.0,1.0,1.0,1,1.0,9214.0,0.00019984012789768185,0.5997202238209431,1.9435139817746385,1.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),2,hidden,3.0,a,,b,,2.0,3.0,3.0,2,0.0,4481.0,0.00033283233642578125,0.399658203125,1.605431288171809,0.0,0.00012493133544921875,0.00012493133544921875,0.0,
19,22.0,hard,prediction,Experiment 1 (no preview),3,visible,1.0,a,0.0,a,,3.0,0.0,3.0,3,1.0,4614.0,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),4,hidden,0.0,a,,a,,1.0,0.0,0.0,1,0.0,9763.0,0.0003495216369628906,0.399658203125,1.6052649626305229,0.0,0.00019979476928710938,0.39990234375,1.607246626408262,0.0
19,22.0,hard,prediction,Experiment 1 (no preview),5,visible,3.0,b,2.0,a,,1.0,2.0,2.0,1,0.0,6887.0,0.00019984012789768188,0.999400479616307,2.3953536985597172,0.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),6,visible,3.0,a,0.0,b,,3.0,0.0,3.0,3,1.0,10103.0,0.9990013315579227,0.00033288948069241014,2.3936636137210456,1.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),7,hidden,2.0,a,,a,,2.0,3.0,2.0,3,0.0,12535.0,0.9990234375,0.00039958953857421875,2.3930191613938034,0.0,0.99951171875,0.00019979476928710938,2.3954553277538095,0.0
19,22.0,hard,prediction,Experiment 1 (no preview),8,visible,0.0,b,3.0,a,,2.0,1.0,2.0,1,0.0,3240.0,0.5997202238209431,0.00019984012789768185,1.9435139817746387,0.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),9,hidden,3.0,a,,a,,0.0,3.0,3.0,0,0.0,2181.0,0.0003795623779296875,0.399658203125,1.604965646352182,0.0,0.00019979476928710938,0.00019979476928710938,0.0,
19,22.0,hard,prediction,Experiment 1 (no preview),10,visible,0.0,a,3.0,a,,3.0,0.0,0.0,3,0.0,2386.0,0.00019984012789768185,0.39988009592326135,1.607201668390613,0.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),11,hidden,1.0,b,,a,,3.0,0.0,0.0,0,1.0,2512.0,0.00039958953857421875,0.399658203125,1.6047661519273895,1.0,0.00019979476928710938,0.39990234375,1.607246626408262,1.0
19,22.0,hard,prediction,Experiment 1 (no preview),12,visible,1.0,b,3.0,b,,3.0,0.0,3.0,3,1.0,11366.0,0.37493753123438284,0.00012493753123438283,1.556764500714693,1.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),13,visible,2.0,b,1.0,b,,1.0,0.0,1.0,1,1.0,4877.0,0.5997202238209433,0.00019984012789768188,1.943513981774639,1.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),14,hidden,1.0,a,,a,,3.0,2.0,3.0,3,1.0,1923.0,0.399658203125,0.0005393028259277344,1.6033755469705882,1.0,0.00019979476928710938,0.00019979476928710938,0.0,
19,22.0,hard,prediction,Experiment 1 (no preview),15,hidden,2.0,a,,b,,1.0,2.0,1.0,1,1.0,1435.0,0.62451171875,0.0002498626708984375,1.9778322402587736,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0
19,22.0,hard,prediction,Experiment 1 (no preview),16,visible,0.0,a,3.0,b,,2.0,1.0,2.0,1,0.0,792.0,0.6248125937031483,0.00012493753123438283,1.9794943485155125,0.0,,,,
19,22.0,hard,prediction,Experiment 1 (no preview),17,hidden,3.0,b,,b,,1.0,3.0,1.0,3,0.0,5897.0,0.390625,0.140869140625,0.7114262874742416,0.0,0.625,0.00012493133544921875,1.979752935254659,0.0
19,22.0,hard,prediction,Experiment 1 (no preview),18,hidden,1.0,b,,a,,3.0,2.0,2.0,3,0.0,570.0,0.00039958953857421875,0.2401123046875,1.2201177519869135,0.0,0.00019979476928710938,0.00019979476928710938,0.0,
19,22.0,hard,prediction,Experiment 1 (no preview),19,hidden,2.0,b,,b,,1.0,3.0,3.0,1,0.0,1015.0,0.375,0.62451171875,0.422183132543523,0.0,0.599609375,0.39990234375,0.33610937672301916,1.0
19,22.0,hard,prediction,Experiment 1 (no preview),20,visible,2.0,a,2.0,b,,0.0,3.0,0.0,0,1.0,1599.0,0.3749375312343829,0.00012493753123438286,1.556764500714693,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),1,hidden,2.0,a,,a,,3.0,1.0,1.0,3,0.0,5159.200000000012,0.0001709461212158203,0.333251953125,1.4644412489295688,0.0,9.08970832824707e-05,9.08970832824707e-05,0.0,
20,21.0,easy,prediction,Experiment 1 (no preview),2,hidden,2.0,a,,b,,0.0,3.0,3.0,3,1.0,9193.200000000012,0.104736328125,0.104736328125,0.0,,0.000995635986328125,0.000995635986328125,0.0,
20,21.0,easy,prediction,Experiment 1 (no preview),3,visible,2.0,b,2.0,a,,1.0,3.0,3.0,3,1.0,3492.5800000000163,8.330556481172943e-05,0.4166111296234588,1.641287529578295,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),4,visible,3.0,b,3.0,b,,1.0,3.0,3.0,3,1.0,7881.219999999972,0.25,0.25,0.0,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),5,hidden,0.0,a,,a,,1.0,0.0,0.0,0,1.0,2010.5599999999977,0.00015592575073242188,0.5830078125,1.9197780688963408,1.0,8.33272933959961e-05,0.5830078125,1.9205031860690605,1.0
20,21.0,easy,prediction,Experiment 1 (no preview),6,visible,1.0,a,0.0,a,,2.0,0.0,2.0,2,1.0,4585.559999999998,0.9997273718647764,9.087604507451837e-05,2.3967390505427746,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),7,hidden,3.0,a,,b,,2.0,1.0,2.0,2,1.0,1672.9199999999837,0.399658203125,0.2001953125,0.5094909664282691,1.0,0.25,0.25,0.0,
20,21.0,easy,prediction,Experiment 1 (no preview),8,visible,1.0,b,0.0,b,,2.0,1.0,2.0,2,1.0,845.2600000000093,0.9970119521912352,0.0009960159362549803,2.3852642856712984,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),9,hidden,0.0,b,,a,,3.0,0.0,0.0,3,0.0,5681.900000000023,0.415283203125,0.58251953125,0.2810744853659841,0.0,0.41650390625,0.5830078125,0.2794234465573413,0.0
20,21.0,easy,prediction,Experiment 1 (no preview),10,hidden,2.0,b,,a,,1.0,3.0,3.0,3,1.0,3121.2600000000093,0.00016319751739501953,0.41650390625,1.6402820205169952,1.0,8.33272933959961e-05,0.41650390625,1.6410797395117191,1.0
20,21.0,easy,prediction,Experiment 1 (no preview),11,visible,3.0,b,3.0,a,,1.0,3.0,1.0,1,1.0,3987.280000000028,0.799560351718625,0.00019984012789768188,2.1947395527603026,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),12,visible,3.0,a,1.0,b,,3.0,0.0,0.0,0,1.0,7875.619999999995,0.25,0.25,0.0,0.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),13,visible,2.0,a,3.0,a,,0.0,3.0,0.0,0,1.0,4053.919999999984,0.20003996802557952,0.00019984012789768188,1.0967490994147089,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),14,visible,0.0,b,2.0,b,,2.0,3.0,2.0,2,1.0,2655.960000000021,0.9997001199520191,9.996001599360256e-05,2.3966235165134493,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),15,hidden,2.0,a,,b,,1.0,3.0,3.0,3,1.0,3895.6199999999953,0.104736328125,0.104736328125,0.0,,0.000995635986328125,0.000995635986328125,0.0,
20,21.0,easy,prediction,Experiment 1 (no preview),16,visible,2.0,a,3.0,a,,3.0,1.0,1.0,1,1.0,4384.320000000007,0.00019984012789768188,0.799560351718625,2.1947395527603026,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),17,hidden,1.0,b,,a,,2.0,1.0,2.0,2,1.0,7295.619999999995,0.25,0.199951171875,0.15431345349083894,1.0,0.99951171875,9.08970832824707e-05,2.3965427242346715,1.0
20,21.0,easy,prediction,Experiment 1 (no preview),18,visible,3.0,a,1.0,a,,0.0,1.0,0.0,0,1.0,8790.320000000007,0.999250749250749,0.00024975024975024975,2.3947195147531963,1.0,,,,
20,21.0,easy,prediction,Experiment 1 (no preview),19,hidden,3.0,b,,a,,3.0,1.0,1.0,1,1.0,3457.6599999999744,0.10430908203125,0.199951171875,0.38398574577017985,1.0,9.08970832824707e-05,9.08970832824707e-05,0.0,
20,21.0,easy,prediction,Experiment 1 (no preview),20,hidden,3.0,a,,a,,2.0,1.0,2.0,2,1.0,4817.640000000014,0.2001953125,0.000377655029296875,1.095493681468739,1.0,0.0002498626708984375,0.0002498626708984375,0.0,
21,22.0,hard,prediction,Experiment 1 (no preview),1,hidden,3.0,a,,b,,2.0,3.0,3.0,3,1.0,2222.7219999940426,0.0002319812774658203,0.28564453125,1.347428729524038,1.0,0.00012493133544921875,0.00012493133544921875,0.0,
21,22.0,hard,prediction,Experiment 1 (no preview),2,hidden,2.0,a,,a,,2.0,3.0,2.0,2,1.0,905.2249999940396,0.9990234375,0.0003991127014160156,2.3930239107985845,1.0,0.99951171875,0.00019979476928710938,2.3954553277538095,1.0
21,22.0,hard,prediction,Experiment 1 (no preview),3,visible,2.0,b,1.0,a,,3.0,1.0,1.0,3,0.0,3105.734999994049,0.0004990019960079841,0.49950099800399206,1.7859498421315991,0.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),4,hidden,1.0,b,,a,,3.0,0.0,0.0,0,1.0,3122.095999997022,0.00045609474182128906,0.413818359375,1.6321490527656903,1.0,0.0004987716674804688,0.49951171875,1.7859700166058208,1.0
21,22.0,hard,prediction,Experiment 1 (no preview),5,visible,0.0,a,3.0,b,,2.0,1.0,2.0,1,0.0,2022.5279999970223,0.5997202238209433,0.00019984012789768188,1.943513981774639,0.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),6,visible,2.0,b,1.0,b,,1.0,0.0,1.0,1,1.0,1521.925999997009,0.5998600559776089,9.996001599360256e-05,1.944711108144272,1.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),7,hidden,0.0,a,,a,,1.0,0.0,0.0,1,0.0,1989.1940000029865,0.000640869140625,0.285400390625,1.3427243404872702,0.0,0.00014281272888183594,0.28564453125,1.348318747202282,0.0
21,22.0,hard,prediction,Experiment 1 (no preview),8,visible,0.0,a,3.0,a,,3.0,0.0,0.0,3,0.0,4005.3179999999993,0.00014277555682467162,0.2856938892061679,1.3484470984205859,0.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),9,hidden,1.0,b,,a,,3.0,2.0,2.0,2,1.0,872.6520000029705,0.00045609474182128906,0.285888671875,1.3458281492298534,1.0,0.0004987716674804688,0.0004987716674804688,0.0,
21,22.0,hard,prediction,Experiment 1 (no preview),10,visible,1.0,a,0.0,a,,3.0,0.0,3.0,0,0.0,3072.27099999701,0.9970119521912352,0.0009960159362549803,2.3852642856712984,0.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),11,visible,2.0,a,2.0,b,,0.0,3.0,0.0,0,1.0,1339.500999994052,0.3749375312343829,0.00012493753123438286,1.556764500714693,1.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),12,hidden,3.0,a,,a,,0.0,3.0,3.0,3,1.0,1772.2649999940477,0.0005393028259277344,0.284912109375,1.3424662969437409,1.0,0.00019979476928710938,0.00019979476928710938,0.0,
21,22.0,hard,prediction,Experiment 1 (no preview),13,hidden,3.0,b,,b,,1.0,3.0,1.0,1,1.0,1305.842999997025,0.375,0.1602783203125,0.6015632828154185,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0
21,22.0,hard,prediction,Experiment 1 (no preview),14,visible,0.0,b,3.0,a,,2.0,1.0,2.0,2,1.0,938.8499999940396,0.7140205596801827,0.00014277555682467162,2.095388699993462,1.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),15,visible,3.0,b,2.0,a,,1.0,2.0,2.0,2,1.0,972.6280000029948,0.00019984012789768188,0.999400479616307,2.3953536985597172,1.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),16,visible,3.0,a,0.0,b,,3.0,0.0,3.0,3,1.0,7738.944000002986,0.999400479616307,0.00019984012789768188,2.3953536985597172,1.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),17,hidden,2.0,b,,b,,1.0,3.0,3.0,1,0.0,5205.439000002982,0.375,0.62451171875,0.422183132543523,0.0,0.60009765625,0.39990234375,0.336807067395289,1.0
21,22.0,hard,prediction,Experiment 1 (no preview),18,visible,1.0,b,3.0,b,,3.0,0.0,3.0,0,0.0,3788.733999994032,0.3998800959232614,0.00019984012789768188,1.6072016683906132,0.0,,,,
21,22.0,hard,prediction,Experiment 1 (no preview),19,hidden,2.0,a,,b,,1.0,2.0,1.0,1,1.0,1239.2259999970263,0.62451171875,0.0002448558807373047,1.977882184618389,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0
21,22.0,hard,prediction,Experiment 1 (no preview),20,hidden,1.0,a,,a,,3.0,2.0,3.0,2,0.0,738.6410000000033,0.498291015625,0.0016021728515625,1.7730123625281657,0.0,0.9970703125,0.000995635986328125,2.385321245629409,0.0
22,21.0,easy,control,Experiment 1 (no preview),1,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,1417.8850000000093,0.4997502497502497,0.00016655562958027982,1.7896789613604303,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),2,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,1752.949000017892,9.996001599360256e-05,0.9997273718647764,2.3966482974283556,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),3,hidden,2.0,,,,3.0,aa,ab,ab,aa,0.0,13720.443999999989,0.00023987276312361727,0.399890111047469,1.6068222550978097,0.0,0.00016655562958027982,0.0002497502497502498,0.0008302181260505893,0.0
22,21.0,easy,control,Experiment 1 (no preview),4,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,12778.277000005968,0.5001232944722,0.0004162804060317716,1.7878107753423862,1.0,0.9992507492507492,0.00024975024975024975,2.3947195147531968,1.0
22,21.0,easy,control,Experiment 1 (no preview),5,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,2950.056000011915,9.996001599360256e-05,0.9997273718647764,2.3966482974283556,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),6,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,4013.847999999998,0.0002165361070255176,0.1999701464973823,1.0963497519863092,1.0,0.0002497502497502498,0.00016655562958027982,0.0008302181260506215,0.0
22,21.0,easy,control,Experiment 1 (no preview),7,visible,2.0,a,3.0,,1.0,a,b,a,a,1.0,2259.749999994063,0.4997502497502497,0.00016655562958027982,1.7896789613604303,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),8,hidden,3.0,,,,1.0,aa,ba,ba,ba,1.0,6708.94800000597,0.0007058331451055441,0.49950075137955197,1.7838935037943469,1.0,0.00016655562958027982,0.4997502497502497,1.7896789613604303,1.0
22,21.0,easy,control,Experiment 1 (no preview),9,hidden,3.0,,,,3.0,bb,ba,bb,bb,1.0,2470.8640000000014,0.9990011385148064,0.00031643135314914853,2.3938274867425062,1.0,0.9995003331112592,0.00024975024975024975,2.3949465380516357,1.0
22,21.0,easy,control,Experiment 1 (no preview),10,hidden,3.0,,,,2.0,aa,bb,aa,aa,1.0,6394.07000001194,0.49999838765093435,0.0004995793587879813,1.7867734259584183,1.0,0.9995003331112592,0.00016655562958027982,2.395776756177686,1.0
22,21.0,easy,control,Experiment 1 (no preview),11,visible,3.0,b,3.0,,3.0,a,b,b,a,0.0,1973.8960000119405,0.00024975024975024975,0.9995003331112592,2.3949465380516357,0.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),12,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,873.3159999999916,0.3999400239904038,9.087604507451837e-05,1.6084096054421275,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),13,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,542.5069999999832,9.996001599360256e-05,0.9997273718647764,2.3966482974283556,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),14,hidden,0.0,,,,2.0,aa,bb,bb,aa,0.0,562.268999994034,0.00026658996590187765,0.9992281788590875,2.3945310184887805,0.0,9.996001599360256e-05,0.9997273718647764,2.3966482974283556,0.0
22,21.0,easy,control,Experiment 1 (no preview),15,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,937.699000017892,0.5996603204444092,0.9995457316616887,0.45205744151334215,1.0,0.9995003331112592,0.9997273718647764,0.0002064713479282407,1.0
22,21.0,easy,control,Experiment 1 (no preview),16,visible,0.0,a,2.0,,0.0,a,b,a,a,1.0,475.946000017866,0.5998600559776089,9.087604507451837e-05,1.9448018612586908,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),17,visible,2.0,a,3.0,,3.0,a,b,b,a,0.0,1413.0059999940568,0.00024975024975024975,0.9995003331112592,2.3949465380516357,0.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),18,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,3835.087000011932,0.3999400239904038,9.087604507451837e-05,1.6084096054421275,1.0,,,,
22,21.0,easy,control,Experiment 1 (no preview),19,hidden,0.0,,,,0.0,aa,ab,aa,ab,0.0,2545.481000005966,0.5998096476814128,0.00025695792880791983,1.9430718966276752,0.0,0.5998600559776089,9.087604507451837e-05,1.9448018612586908,0.0
22,21.0,easy,control,Experiment 1 (no preview),20,hidden,0.0,,,,3.0,ab,aa,aa,aa,1.0,1162.275000017893,0.00025751053394228,0.3997404224330828,1.6063468270558974,1.0,9.087604507451837e-05,0.3999400239904038,1.6084096054421275,1.0
