"participant_id","fsm_number","trial_number","state_current","response_current","state_next","state_1","response_1","state_2","response_2","state_3","response_time","response_time_lessThan300ms","trial_id"
22,21,42,0,"a",2,2,"a",0,"a",2,1665.23800000077,0,"0a2"
22,21,43,2,"a",0,0,"a",2,"a",0,302.022999999986,0,"2a0"
22,21,44,0,"a",2,2,"a",0,"a",2,425.264000000723,0,"0a2"
22,21,45,2,"a",3,0,"a",2,"a",3,415.941000000748,0,"2a3"
23,21,1,0,"b",2,NA,NA,NA,NA,NA,2119.01600001192,0,"0b2"
23,21,2,2,"b",2,0,"b",2,"b",2,1306.38600001788,0,"2b2"
23,21,3,2,"a",3,2,"b",2,"a",3,2360.55400000596,0,"2a3"
23,21,4,3,"a",0,2,"a",3,"a",0,1202.128,0,"3a0"
23,21,5,0,"b",2,3,"a",0,"b",2,1731.75000001788,0,"0b2"
23,21,6,2,"b",2,0,"b",2,"b",2,1072.16,0,"2b2"
23,21,7,2,"a",0,2,"b",2,"a",0,1232.311,0,"2a0"
23,21,8,0,"b",2,2,"a",0,"b",2,837.601000017879,0,"0b2"
23,21,9,2,"a",0,0,"b",2,"a",0,2706.10900001191,0,"2a0"
23,21,10,0,"a",2,2,"a",0,"a",2,2652.32500001788,0,"0a2"
23,21,11,2,"a",0,0,"a",2,"a",0,3976.70299999404,0,"2a0"
23,21,12,0,"b",2,2,"a",0,"b",2,1690.50300001788,0,"0b2"
23,21,13,2,"b",2,0,"b",2,"b",2,1600.745,0,"2b2"
23,21,14,2,"b",2,2,"b",2,"b",2,750.170000005965,0,"2b2"
23,21,15,2,"b",2,2,"b",2,"b",2,895.273999994039,0,"2b2"
23,21,16,2,"a",3,2,"b",2,"a",3,769.384000011923,0,"2a3"
23,21,17,3,"b",3,2,"a",3,"b",3,1181.62200001192,0,"3b3"
23,21,18,3,"a",1,3,"b",3,"a",1,3477.91,0,"3a1"
23,21,19,1,"b",0,3,"a",1,"b",0,4927.77800001192,0,"1b0"
23,21,20,0,"a",2,1,"b",0,"a",2,2318.216,0,"0a2"
23,21,21,2,"b",2,0,"a",2,"b",2,1569.516,0,"2b2"
23,21,22,2,"a",0,2,"b",2,"a",0,2001.69900001788,0,"2a0"
23,21,23,0,"b",2,2,"a",0,"b",2,14999.4,0,"0b2"
23,21,24,2,"a",3,0,"b",2,"a",3,2416.38800001191,0,"2a3"
23,21,25,3,"b",3,2,"a",3,"b",3,1681.29200000595,0,"3b3"
23,21,26,3,"b",3,3,"b",3,"b",3,918.690000017872,0,"3b3"
23,21,27,3,"b",3,3,"b",3,"b",3,799.233999999997,0,"3b3"
23,21,28,3,"b",3,3,"b",3,"b",3,797.739999994054,0,"3b3"
23,21,29,3,"b",3,3,"b",3,"b",3,795.645999994042,0,"3b3"
23,21,30,3,"a",1,3,"b",3,"a",1,1653.05199999403,0,"3a1"
23,21,31,1,"a",0,3,"a",1,"a",0,1570.04800001191,0,"1a0"
23,21,32,0,"a",2,1,"a",0,"a",2,1198.35200000001,0,"0a2"
23,21,33,2,"b",2,0,"a",2,"b",2,1890.17400000597,0,"2b2"
23,21,34,2,"b",2,2,"b",2,"b",2,642.723999999987,0,"2b2"
23,21,35,2,"b",2,2,"b",2,"b",2,596.424000011932,0,"2b2"
23,21,36,2,"a",3,2,"b",2,"a",3,786.096000005957,0,"2a3"
23,21,37,3,"a",0,2,"a",3,"a",0,2461.86799999405,0,"3a0"
23,21,38,0,"a",2,3,"a",0,"a",2,2060.77400001787,0,"0a2"
23,21,39,2,"b",2,0,"a",2,"b",2,1407.29799999404,0,"2b2"
23,21,40,2,"b",2,2,"b",2,"b",2,659.462,0,"2b2"
23,21,41,2,"b",2,2,"b",2,"b",2,693.596000005957,0,"2b2"
23,21,42,2,"a",0,2,"b",2,"a",0,711.197999994038,0,"2a0"
23,21,43,0,"a",2,2,"a",0,"a",2,581.834000000003,0,"0a2"
23,21,44,2,"a",0,0,"a",2,"a",0,1023.59800001787,0,"2a0"
23,21,45,0,"a",2,2,"a",0,"a",2,941.821000017895,0,"0a2"
24,21,1,3,"a",1,NA,NA,NA,NA,NA,8311.20800002385,0,"3a1"
24,21,2,1,"b",0,3,"a",1,"b",0,4846.6409999523,0,"1b0"
24,21,3,0,"b",2,1,"b",0,"b",2,7462.72800002384,0,"0b2"
24,21,4,2,"a",3,0,"b",2,"a",3,3240.72699997615,0,"2a3"
24,21,5,3,"b",3,2,"a",3,"b",3,6219.21499997616,0,"3b3"
24,21,6,3,"b",3,3,"b",3,"b",3,1918.31399997615,0,"3b3"
24,21,7,3,"b",3,3,"b",3,"b",3,1446.81299995232,0,"3b3"
24,21,8,3,"b",3,3,"b",3,"b",3,1319.09,0,"3b3"
24,21,9,3,"a",0,3,"b",3,"a",0,1861.66999995231,0,"3a0"
24,21,10,0,"a",2,3,"a",0,"a",2,1560.943,0,"0a2"
24,21,11,2,"a",0,0,"a",2,"a",0,2912.08000004769,0,"2a0"
24,21,12,0,"b",2,2,"a",0,"b",2,2062.95999997616,0,"0b2"
24,21,13,2,"a",0,0,"b",2,"a",0,1534.12099995231,0,"2a0"
24,21,14,0,"a",2,2,"a",0,"a",2,8516.397,0,"0a2"
24,21,15,2,"a",0,0,"a",2,"a",0,3837.09900004769,0,"2a0"
24,21,16,0,"b",2,2,"a",0,"b",2,1203.90599995232,0,"0b2"
24,21,17,2,"b",2,0,"b",2,"b",2,897.84099997615,0,"2b2"
24,21,18,2,"b",2,2,"b",2,"b",2,1277.57800004768,0,"2b2"
24,21,19,2,"b",2,2,"b",2,"b",2,787.730999952328,0,"2b2"
24,21,20,2,"b",2,2,"b",2,"b",2,1219.90700002384,0,"2b2"
24,21,21,2,"a",3,2,"b",2,"a",3,203.663,1,"2a3"
24,21,22,3,"a",0,2,"a",3,"a",0,1039.69700002385,0,"3a0"
24,21,23,0,"b",2,3,"a",0,"b",2,1718.23099997616,0,"0b2"
24,21,24,2,"a",3,0,"b",2,"a",3,1260.75399997615,0,"2a3"
24,21,25,3,"b",3,2,"a",3,"b",3,680.766000023839,0,"3b3"
24,21,26,3,"a",1,3,"b",3,"a",1,1563.65500004767,0,"3a1"
24,21,27,1,"a",0,3,"a",1,"a",0,2472.20799995231,0,"1a0"
24,21,28,0,"b",2,1,"a",0,"b",2,2528.28400004769,0,"0b2"
24,21,29,2,"b",2,0,"b",2,"b",2,2949.28199997617,0,"2b2"
24,21,30,2,"a",3,2,"b",2,"a",3,686.58099997617,0,"2a3"
24,21,31,3,"b",3,2,"a",3,"b",3,2427.62900002385,0,"3b3"
24,21,32,3,"a",1,3,"b",3,"a",1,6558.274,0,"3a1"
24,21,33,1,"b",0,3,"a",1,"b",0,1811.08999997616,0,"1b0"
24,21,34,0,"a",2,1,"b",0,"a",2,845.751999999979,0,"0a2"
24,21,35,2,"a",0,0,"a",2,"a",0,2040.77400004771,0,"2a0"
24,21,36,0,"a",2,2,"a",0,"a",2,1439.74200000003,0,"0a2"
24,21,37,2,"b",2,0,"a",2,"b",2,468.946000047668,0,"2b2"
24,21,38,2,"a",0,2,"b",2,"a",0,2004.26800002385,0,"2a0"
24,21,39,0,"b",2,2,"a",0,"b",2,1563.53600000002,0,"0b2"
24,21,40,2,"a",0,0,"b",2,"a",0,2736.20200004766,0,"2a0"
24,21,41,0,"b",2,2,"a",0,"b",2,1169.23299997614,0,"0b2"
24,21,42,2,"a",3,0,"b",2,"a",3,403.085000000021,0,"2a3"
24,21,43,3,"b",3,2,"a",3,"b",3,1583.11300002382,0,"3b3"
24,21,44,3,"a",1,3,"b",3,"a",1,2302.61900004768,0,"3a1"
24,21,45,1,"b",0,3,"a",1,"b",0,1583.54899995233,0,"1b0"
25,22,1,2,"a",2,NA,NA,NA,NA,NA,1888.727,0,"2a2"
25,22,2,2,"a",2,2,"a",2,"a",2,1622.44899999404,0,"2a2"
25,22,3,2,"a",2,2,"a",2,"a",2,1389.123,0,"2a2"
25,22,4,2,"b",0,2,"a",2,"b",0,771.599999999999,0,"2b0"
25,22,5,0,"b",3,2,"b",0,"b",3,871.843999999997,0,"0b3"
25,22,6,3,"a",0,0,"b",3,"a",0,839.357999994041,0,"3a0"
25,22,7,0,"b",3,3,"a",0,"b",3,805.566000005958,0,"0b3"
25,22,8,3,"a",0,0,"b",3,"a",0,1755.77200000298,0,"3a0"
25,22,9,0,"a",3,3,"a",0,"a",3,1188.37000000596,0,"0a3"
25,22,10,3,"a",2,0,"a",3,"a",2,738.592000002987,0,"3a2"
25,22,11,2,"a",2,3,"a",2,"a",2,855.462,0,"2a2"
25,22,12,2,"b",1,2,"a",2,"b",1,705.604000005958,0,"2b1"
25,22,13,1,"b",3,2,"b",1,"b",3,872.411999997013,0,"1b3"
25,22,14,3,"b",2,1,"b",3,"b",2,805.888000002975,0,"3b2"
25,22,15,2,"b",0,3,"b",2,"b",0,521.855999997017,0,"2b0"
25,22,16,0,"b",3,2,"b",0,"b",3,755.318000002982,0,"0b3"
25,22,17,3,"b",3,0,"b",3,"b",3,705.55600000298,0,"3b3"
25,22,18,3,"b",3,3,"b",3,"b",3,722.292000002984,0,"3b3"
25,22,19,3,"b",2,3,"b",3,"b",2,505.761999994036,0,"3b2"
25,22,20,2,"b",1,3,"b",2,"b",1,1105.95600000596,0,"2b1"
25,22,21,1,"b",1,2,"b",1,"b",1,1005.20799999403,0,"1b1"
25,22,22,1,"b",3,1,"b",1,"b",3,672.15599999702,0,"1b3"
25,22,23,3,"a",2,1,"b",3,"a",2,688.82400000596,0,"3a2"
25,22,24,2,"a",2,3,"a",2,"a",2,872.326000000001,0,"2a2"
25,22,25,2,"b",1,2,"a",2,"b",1,572.501999994041,0,"2b1"
25,22,26,1,"b",1,2,"b",1,"b",1,688.448000002987,0,"1b1"
25,22,27,1,"b",1,1,"b",1,"b",1,471.816000000006,0,"1b1"
25,22,28,1,"b",1,1,"b",1,"b",1,538.641999994041,0,"1b1"
25,22,29,1,"b",1,1,"b",1,"b",1,505.437999999995,0,"1b1"
25,22,30,1,"a",0,1,"b",1,"a",0,555.665999999997,0,"1a0"
25,22,31,0,"b",3,1,"a",0,"b",3,455.661999994045,0,"0b3"
25,22,32,3,"a",2,0,"b",3,"a",2,555.854000005958,0,"3a2"
25,22,33,2,"b",1,3,"a",2,"b",1,421.804999997024,0,"2b1"
25,22,34,1,"a",1,2,"b",1,"a",1,455.328999994046,0,"1a1"
25,22,35,1,"b",3,1,"a",1,"b",3,455.420999997019,0,"1b3"
25,22,36,3,"a",2,1,"b",3,"a",2,372.112999994046,0,"3a2"
25,22,37,2,"b",1,3,"a",2,"b",1,738.969000005964,0,"2b1"
25,22,38,1,"b",1,2,"b",1,"b",1,489.138999999996,0,"1b1"
25,22,39,1,"b",3,1,"b",1,"b",3,422.532999999996,0,"1b3"
25,22,40,3,"a",2,1,"b",3,"a",2,488.457999994032,0,"3a2"
25,22,41,2,"a",2,3,"a",2,"a",2,488.618000002985,0,"2a2"
25,22,42,2,"a",2,2,"a",2,"a",2,555.378000005963,0,"2a2"
25,22,43,2,"b",0,2,"a",2,"b",0,572.207999999999,0,"2b0"
25,22,44,0,"b",3,2,"b",0,"b",3,522.371999994037,0,"0b3"
25,22,45,3,"b",2,0,"b",3,"b",2,439.133999997022,0,"3b2"
26,21,1,0,"b",2,NA,NA,NA,NA,NA,7508.46000007153,0,"0b2"
26,21,2,2,"a",0,0,"b",2,"a",0,9731.73099997616,0,"2a0"
26,21,3,0,"a",2,2,"a",0,"a",2,7254.84200002384,0,"0a2"
26,21,4,2,"b",2,0,"a",2,"b",2,8919.61199997616,0,"2b2"
26,21,5,2,"a",3,2,"b",2,"a",3,4797.20100004767,0,"2a3"
26,21,6,3,"a",1,2,"a",3,"a",1,7274.43000002383,0,"3a1"
26,21,7,1,"b",0,3,"a",1,"b",0,3303.44700002385,0,"1b0"
26,21,8,0,"a",2,1,"b",0,"a",2,1848.65199997617,0,"0a2"
26,21,9,2,"a",0,0,"a",2,"a",0,683.135999999999,0,"2a0"
26,21,10,0,"a",2,2,"a",0,"a",2,7331.64000004769,0,"0a2"
26,21,11,2,"a",0,0,"a",2,"a",0,3395.83900000001,0,"2a0"
26,21,12,0,"b",2,2,"a",0,"b",2,2297.26600004768,0,"0b2"
26,21,13,2,"a",3,0,"b",2,"a",3,3837.24800007153,0,"2a3"
26,21,14,3,"a",0,2,"a",3,"a",0,3697.57000002381,0,"3a0"
26,21,15,0,"a",2,3,"a",0,"a",2,1628.89300004771,0,"0a2"
26,21,16,2,"a",0,0,"a",2,"a",0,1562.49700002384,0,"2a0"
26,21,17,0,"a",2,2,"a",0,"a",2,2178.88500004768,0,"0a2"
26,21,18,2,"a",3,0,"a",2,"a",3,3144.6820000477,0,"2a3"
26,21,19,3,"b",3,2,"a",3,"b",3,5244.0520000477,0,"3b3"
26,21,20,3,"b",3,3,"b",3,"b",3,1595.56800007151,0,"3b3"
26,21,21,3,"b",3,3,"b",3,"b",3,1016.26300002384,0,"3b3"
26,21,22,3,"b",3,3,"b",3,"b",3,2087.71199997613,0,"3b3"
26,21,23,3,"b",3,3,"b",3,"b",3,1364.098,0,"3b3"
26,21,24,3,"a",1,3,"b",3,"a",1,1026.21199997613,0,"3a1"
26,21,25,1,"a",0,3,"a",1,"a",0,1869.27599997615,0,"1a0"
26,21,26,0,"b",2,1,"a",0,"b",2,2049.73700000002,0,"0b2"
26,21,27,2,"b",2,0,"b",2,"b",2,276.422999976145,1,"2b2"
26,21,28,2,"b",2,2,"b",2,"b",2,497.624999976135,0,"2b2"
26,21,29,2,"b",2,2,"b",2,"b",2,1185.17999999999,0,"2b2"
26,21,30,2,"a",0,2,"b",2,"a",0,1238.64700007153,0,"2a0"
26,21,31,0,"b",2,2,"a",0,"b",2,2523.76500000001,0,"0b2"
26,21,32,2,"b",2,0,"b",2,"b",2,1113.02100002381,0,"2b2"
26,21,33,2,"b",2,2,"b",2,"b",2,668.041000071506,0,"2b2"
26,21,34,2,"b",2,2,"b",2,"b",2,881.050000071526,0,"2b2"
26,21,35,2,"b",2,2,"b",2,"b",2,687.59999997617,0,"2b2"
26,21,36,2,"b",2,2,"b",2,"b",2,956.52600002382,0,"2b2"
26,21,37,2,"a",3,2,"b",2,"a",3,930.118000000017,0,"2a3"
26,21,38,3,"a",0,2,"a",3,"a",0,1271.03999999998,0,"3a0"
26,21,39,0,"a",2,3,"a",0,"a",2,693.757000047655,0,"0a2"
26,21,40,2,"b",2,0,"a",2,"b",2,1224.72099997615,0,"2b2"
26,21,41,2,"b",2,2,"b",2,"b",2,619.168999976129,0,"2b2"
26,21,42,2,"a",0,2,"b",2,"a",0,514.766000000003,0,"2a0"
26,21,43,0,"b",2,2,"a",0,"b",2,3340.66500007152,0,"0b2"
26,21,44,2,"a",0,0,"b",2,"a",0,603.077000047662,0,"2a0"
26,21,45,0,"b",2,2,"a",0,"b",2,825.056999999972,0,"0b2"
27,22,1,1,"b",1,NA,NA,NA,NA,NA,7328.02999990463,0,"1b1"
27,22,2,1,"b",1,1,"b",1,"b",1,2969.57599985696,0,"1b1"
27,22,3,1,"b",3,1,"b",1,"b",3,1961.20400004767,0,"1b3"
27,22,4,3,"b",2,1,"b",3,"b",2,6061.29699999999,0,"3b2"
27,22,5,2,"b",1,3,"b",2,"b",1,3511.19100004769,0,"2b1"
27,22,6,1,"b",3,2,"b",1,"b",3,7744.50599999999,0,"1b3"
27,22,7,3,"b",3,1,"b",3,"b",3,3194.55299990464,0,"3b3"
27,22,8,3,"b",2,3,"b",3,"b",2,3977.85499985694,0,"3b2"
27,22,9,2,"b",1,3,"b",2,"b",1,2378.1880000477,0,"2b1"
27,22,10,1,"b",1,2,"b",1,"b",1,1386.1189999523,0,"1b1"
27,22,11,1,"b",1,1,"b",1,"b",1,1586.34899990464,0,"1b1"
27,22,12,1,"b",1,1,"b",1,"b",1,1036.48699995232,0,"1b1"
27,22,13,1,"a",1,1,"b",1,"a",1,2628.43700000001,0,"1a1"
27,22,14,1,"a",0,1,"a",1,"a",0,2002.76699999999,0,"1a0"
27,22,15,0,"a",3,1,"a",0,"a",3,2736.36199995232,0,"0a3"
27,22,16,3,"a",2,0,"a",3,"a",2,903.178999952303,0,"3a2"
27,22,17,2,"a",2,3,"a",2,"a",2,1752.73699990462,0,"2a2"
27,22,18,2,"a",2,2,"a",2,"a",2,1994.74799999999,0,"2a2"
27,22,19,2,"a",2,2,"a",2,"a",2,1169.63599990463,0,"2a2"
27,22,20,2,"a",2,2,"a",2,"a",2,1003.15700004768,0,"2a2"
27,22,21,2,"a",2,2,"a",2,"a",2,777.910000047676,0,"2a2"
27,22,22,2,"a",2,2,"a",2,"a",2,703.048999904626,0,"2a2"
27,22,23,2,"b",1,2,"a",2,"b",1,10052.917999857,0,"2b1"
27,22,24,1,"b",3,2,"b",1,"b",3,1794.55600004768,0,"1b3"
27,22,25,3,"a",2,1,"b",3,"a",2,7694.6690000477,0,"3a2"
27,22,26,2,"a",2,3,"a",2,"a",2,969.604999952309,0,"2a2"
27,22,27,2,"a",2,2,"a",2,"a",2,552.950999856956,0,"2a2"
27,22,28,2,"b",0,2,"a",2,"b",0,1619.614,0,"2b0"
27,22,29,0,"b",3,2,"b",0,"b",3,2869.78599985695,0,"0b3"
27,22,30,3,"b",3,0,"b",3,"b",3,4544.93900004769,0,"3b3"
27,22,31,3,"b",2,3,"b",3,"b",2,1786.462,0,"3b2"
27,22,32,2,"b",0,3,"b",2,"b",0,2819.7750000477,0,"2b0"
27,22,33,0,"a",3,2,"b",0,"a",3,1261.16099995232,0,"0a3"
27,22,34,3,"a",0,0,"a",3,"a",0,819.652000047674,0,"3a0"
27,22,35,0,"a",3,3,"a",0,"a",3,2386.2260000477,0,"0a3"
27,22,36,3,"a",2,0,"a",3,"a",2,1403.12899995231,0,"3a2"
27,22,37,2,"b",0,3,"a",2,"b",0,2694.79300004768,0,"2b0"
27,22,38,0,"b",3,2,"b",0,"b",3,5077.74599999998,0,"0b3"
27,22,39,3,"b",3,0,"b",3,"b",3,894.789999952307,0,"3b3"
27,22,40,3,"b",2,3,"b",3,"b",2,819.377999952296,0,"3b2"
27,22,41,2,"b",1,3,"b",2,"b",1,977.784999952302,0,"2b1"
27,22,42,1,"b",3,2,"b",1,"b",3,1144.73200000002,0,"1b3"
27,22,43,3,"a",0,1,"b",3,"a",0,1553.08499990462,0,"3a0"
27,22,44,0,"a",3,3,"a",0,"a",3,1211.255,0,"0a3"
27,22,45,3,"a",0,0,"a",3,"a",0,1052.95399990462,0,"3a0"
28,21,1,2,"a",0,NA,NA,NA,NA,NA,1870.72700004769,0,"2a0"
28,21,2,0,"a",2,2,"a",0,"a",2,1570.01,0,"0a2"
28,21,3,2,"a",0,0,"a",2,"a",0,1105.02900004768,0,"2a0"
28,21,4,0,"b",2,2,"a",0,"b",2,1056.87100009537,0,"0b2"
28,21,5,2,"b",2,0,"b",2,"b",2,1268.589,0,"2b2"
28,21,6,2,"a",3,2,"b",2,"a",3,2388.418,0,"2a3"
28,21,7,3,"a",1,2,"a",3,"a",1,4366.53200014305,0,"3a1"
28,21,8,1,"a",0,3,"a",1,"a",0,1133.77700009537,0,"1a0"
28,21,9,0,"a",2,1,"a",0,"a",2,1855.29600004768,0,"0a2"
28,21,10,2,"a",0,0,"a",2,"a",0,4732.09300014305,0,"2a0"
28,21,11,0,"a",2,2,"a",0,"a",2,2017.33900009537,0,"0a2"
28,21,12,2,"a",3,0,"a",2,"a",3,2010.11900009536,0,"2a3"
28,21,13,3,"b",3,2,"a",3,"b",3,1384.77699995232,0,"3b3"
28,21,14,3,"b",3,3,"b",3,"b",3,849.501999999993,0,"3b3"
28,21,15,3,"a",1,3,"b",3,"a",1,1253.16200009537,0,"3a1"
28,21,16,1,"b",0,3,"a",1,"b",0,881.933000047677,0,"1b0"
28,21,17,0,"b",2,1,"b",0,"b",2,5010.62800009537,0,"0b2"
28,21,18,2,"b",2,0,"b",2,"b",2,1636.38699995232,0,"2b2"
28,21,19,2,"b",2,2,"b",2,"b",2,2247.12500004769,0,"2b2"
28,21,20,2,"a",3,2,"b",2,"a",3,979.880999952322,0,"2a3"
28,21,21,3,"a",1,2,"a",3,"a",1,1078.55900004768,0,"3a1"
28,21,22,1,"b",0,3,"a",1,"b",0,1211.77300014305,0,"1b0"
28,21,23,0,"b",2,1,"b",0,"b",2,1940.91,0,"0b2"
28,21,24,2,"b",2,0,"b",2,"b",2,809.172000047678,0,"2b2"
28,21,25,2,"b",2,2,"b",2,"b",2,611.159999952317,0,"2b2"
28,21,26,2,"a",0,2,"b",2,"a",0,1021.999,0,"2a0"
28,21,27,0,"a",2,2,"a",0,"a",2,1327.11500014305,0,"0a2"
28,21,28,2,"a",0,0,"a",2,"a",0,1834.25200014305,0,"2a0"
28,21,29,0,"b",2,2,"a",0,"b",2,1560.44500004768,0,"0b2"
28,21,30,2,"a",0,0,"b",2,"a",0,2171.82900009537,0,"2a0"
28,21,31,0,"a",2,2,"a",0,"a",2,952.26799995231,0,"0a2"
28,21,32,2,"a",3,0,"a",2,"a",3,512.955000047688,0,"2a3"
28,21,33,3,"a",0,2,"a",3,"a",0,905.506000095367,0,"3a0"
28,21,34,0,"b",2,3,"a",0,"b",2,1765.10600004769,0,"0b2"
28,21,35,2,"a",3,0,"b",2,"a",3,2330.14999999999,0,"2a3"
28,21,36,3,"b",3,2,"a",3,"b",3,1318.56,0,"3b3"
28,21,37,3,"b",3,3,"b",3,"b",3,1658.75100014306,0,"3b3"
28,21,38,3,"a",0,3,"b",3,"a",0,507.014000143041,0,"3a0"
28,21,39,0,"a",2,3,"a",0,"a",2,766.422000143037,0,"0a2"
28,21,40,2,"a",0,0,"a",2,"a",0,2306.16899999999,0,"2a0"
28,21,41,0,"a",2,2,"a",0,"a",2,2103.82600004767,0,"0a2"
28,21,42,2,"a",0,0,"a",2,"a",0,754.05799999999,0,"2a0"
28,21,43,0,"b",2,2,"a",0,"b",2,1327.02300014306,0,"0b2"
28,21,44,2,"a",3,0,"b",2,"a",3,724.78400014306,0,"2a3"
28,21,45,3,"b",3,2,"a",3,"b",3,1643.04900004767,0,"3b3"
29,21,1,3,"b",3,NA,NA,NA,NA,NA,2354.69699990463,0,"3b3"
29,21,2,3,"b",3,3,"b",3,"b",3,1302.71799997616,0,"3b3"
29,21,3,3,"a",1,3,"b",3,"a",1,455.417999952318,0,"3a1"
29,21,4,1,"a",0,3,"a",1,"a",0,934.541999928471,0,"1a0"
29,21,5,0,"b",2,1,"a",0,"b",2,1419.00499990463,0,"0b2"
29,21,6,2,"a",0,0,"b",2,"a",0,5427.56699990463,0,"2a0"
29,21,7,0,"b",2,2,"a",0,"b",2,1384.67299990464,0,"0b2"
29,21,8,2,"b",2,0,"b",2,"b",2,983.180999904638,0,"2b2"
29,21,9,2,"a",0,2,"b",2,"a",0,1981.82799992847,0,"2a0"
29,21,10,0,"a",2,2,"a",0,"a",2,1572.89399992848,0,"0a2"
29,21,11,2,"a",3,0,"a",2,"a",3,1548.85399990463,0,"2a3"
29,21,12,3,"a",0,2,"a",3,"a",0,726.409999976153,0,"3a0"
29,21,13,0,"a",2,3,"a",0,"a",2,678.423999904626,0,"0a2"
29,21,14,2,"b",2,0,"a",2,"b",2,1097.10799990463,0,"2b2"
29,21,15,2,"b",2,2,"b",2,"b",2,355.033999904626,0,"2b2"
29,21,16,2,"a",0,2,"b",2,"a",0,1219.59999990463,0,"2a0"
29,21,17,0,"a",2,2,"a",0,"a",2,705.376999999993,0,"0a2"
29,21,18,2,"a",3,0,"a",2,"a",3,332.424999976152,0,"2a3"
29,21,19,3,"a",1,2,"a",3,"a",1,316.650999999998,0,"3a1"
29,21,20,1,"a",0,3,"a",1,"a",0,318.67899990463,0,"1a0"
29,21,21,0,"a",2,1,"a",0,"a",2,328.452000000005,0,"0a2"
29,21,22,2,"a",0,0,"a",2,"a",0,433.956999904636,0,"2a0"
29,21,23,0,"b",2,2,"a",0,"b",2,639.42499990463,0,"0b2"
29,21,24,2,"b",2,0,"b",2,"b",2,315.76599990463,0,"2b2"
29,21,25,2,"a",0,2,"b",2,"a",0,4877.74399992847,0,"2a0"
29,21,26,0,"b",2,2,"a",0,"b",2,848.715999904627,0,"0b2"
29,21,27,2,"a",0,0,"b",2,"a",0,893.907999999996,0,"2a0"
29,21,28,0,"a",2,2,"a",0,"a",2,760.479999999996,0,"0a2"
29,21,29,2,"b",2,0,"a",2,"b",2,441.031000000003,0,"2b2"
29,21,30,2,"a",3,2,"b",2,"a",3,872.311999952319,0,"2a3"
29,21,31,3,"a",1,2,"a",3,"a",1,316.223999904629,0,"3a1"
29,21,32,1,"b",0,3,"a",1,"b",0,1324.13,0,"1b0"
29,21,33,0,"a",2,1,"b",0,"a",2,1582.029,0,"0a2"
29,21,34,2,"a",3,0,"a",2,"a",3,3813.31699990464,0,"2a3"
29,21,35,3,"a",0,2,"a",3,"a",0,1114.42099990463,0,"3a0"
29,21,36,0,"a",2,3,"a",0,"a",2,6804.66199997616,0,"0a2"
29,21,37,2,"a",3,0,"a",2,"a",3,489.776000000013,0,"2a3"
29,21,38,3,"a",1,2,"a",3,"a",1,573.103999999992,0,"3a1"
29,21,39,1,"a",0,3,"a",1,"a",0,1964.976,0,"1a0"
29,21,40,0,"b",2,1,"a",0,"b",2,541.619000000006,0,"0b2"
29,21,41,2,"a",0,0,"b",2,"a",0,942.159000000014,0,"2a0"
29,21,42,0,"a",2,2,"a",0,"a",2,798.467999976157,0,"0a2"
29,21,43,2,"a",0,0,"a",2,"a",0,308.556000000011,0,"2a0"
29,21,44,0,"a",2,2,"a",0,"a",2,679.09099997615,0,"0a2"
29,21,45,2,"a",3,0,"a",2,"a",3,522.296999976155,0,"2a3"
30,21,1,1,"a",0,NA,NA,NA,NA,NA,3156.92399990463,0,"1a0"
30,21,2,0,"a",2,1,"a",0,"a",2,1438.67,0,"0a2"
30,21,3,2,"a",0,0,"a",2,"a",0,1282.80899990464,0,"2a0"
30,21,4,0,"a",2,2,"a",0,"a",2,1930.82299992847,0,"0a2"
30,21,5,2,"a",0,0,"a",2,"a",0,6576.78399990463,0,"2a0"
30,21,6,0,"a",2,2,"a",0,"a",2,606.600999999995,0,"0a2"
30,21,7,2,"b",2,0,"a",2,"b",2,850.328999976162,0,"2b2"
30,21,8,2,"b",2,2,"b",2,"b",2,1768.18099990464,0,"2b2"
30,21,9,2,"b",2,2,"b",2,"b",2,2583.10799995232,0,"2b2"
30,21,10,2,"a",3,2,"b",2,"a",3,4343.664,0,"2a3"
30,21,11,3,"b",3,2,"a",3,"b",3,2703.50399990463,0,"3b3"
30,21,12,3,"a",0,3,"b",3,"a",0,2278.65199995232,0,"3a0"
30,21,13,0,"a",2,3,"a",0,"a",2,2611.21400000001,0,"0a2"
30,21,14,2,"b",2,0,"a",2,"b",2,7645.09299990463,0,"2b2"
30,21,15,2,"b",2,2,"b",2,"b",2,1312.734,0,"2b2"
30,21,16,2,"b",2,2,"b",2,"b",2,1313.65199997615,0,"2b2"
30,21,17,2,"b",2,2,"b",2,"b",2,712.010999928476,0,"2b2"
30,21,18,2,"a",3,2,"b",2,"a",3,757.315999976156,0,"2a3"
30,21,19,3,"a",0,2,"a",3,"a",0,3880.44399995232,0,"3a0"
30,21,20,0,"a",2,3,"a",0,"a",2,3407.34299990463,0,"0a2"
30,21,21,2,"b",2,0,"a",2,"b",2,14999.667,0,"2b2"
30,21,22,2,"a",0,2,"b",2,"a",0,2808.04499995231,0,"2a0"
30,21,23,0,"a",2,2,"a",0,"a",2,968.108999928489,0,"0a2"
30,21,24,2,"b",2,0,"a",2,"b",2,11857.954,0,"2b2"
30,21,25,2,"b",2,2,"b",2,"b",2,1622.74799999999,0,"2b2"
