participant_id,fsm_number,test_condition,timestamp,learning_counter,state_current,response_current,state_next,task,learning_condition,response_time,fsm_type
3,21.0,prediction,2023-01-23T23:24:56.020Z,27,2.0,a,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1185,easy
3,21.0,prediction,2023-01-23T23:24:57.993Z,28,3.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),935,easy
3,21.0,prediction,2023-01-23T23:24:59.916Z,29,3.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),886,easy
3,21.0,prediction,2023-01-23T23:25:01.808Z,30,0.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),846,easy
3,21.0,prediction,2023-01-23T23:25:03.948Z,31,2.0,b,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1107,easy
3,21.0,prediction,2023-01-23T23:25:06.428Z,32,2.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1442,easy
3,21.0,prediction,2023-01-23T23:25:09.404Z,33,0.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1947,easy
3,21.0,prediction,2023-01-23T23:25:12.269Z,34,2.0,a,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1832,easy
3,21.0,prediction,2023-01-23T23:25:14.019Z,35,3.0,a,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),726,easy
3,21.0,prediction,2023-01-23T23:25:15.981Z,36,1.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),911,easy
3,21.0,prediction,2023-01-23T23:25:17.940Z,37,0.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),924,easy
3,21.0,prediction,2023-01-23T23:25:19.932Z,38,2.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),956,easy
3,21.0,prediction,2023-01-23T23:25:21.948Z,39,0.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),983,easy
3,21.0,prediction,2023-01-23T23:25:24.660Z,40,2.0,b,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1684,easy
3,21.0,prediction,2023-01-23T23:25:27.212Z,41,2.0,a,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1510,easy
3,21.0,prediction,2023-01-23T23:25:30.079Z,42,3.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1822,easy
3,21.0,prediction,2023-01-23T23:25:32.035Z,43,0.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),911,easy
5,22.0,prediction,2023-01-23T23:31:29.182Z,1,0.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),956,hard
5,22.0,prediction,2023-01-23T23:31:31.432Z,2,3.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1082,hard
5,22.0,prediction,2023-01-23T23:31:33.316Z,3,3.0,b,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),863,hard
5,22.0,prediction,2023-01-23T23:31:35.465Z,4,2.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1130,hard
5,22.0,prediction,2023-01-23T23:31:37.215Z,5,1.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),579,hard
5,22.0,prediction,2023-01-23T23:31:38.748Z,6,1.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),516,hard
5,22.0,prediction,2023-01-23T23:31:40.249Z,7,3.0,b,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),469,hard
